id,longitude,latitude,1,2,3,4,5,6,7,8,9,10,11,12,13
40,48.244796538712365,135.29148101806643,3742,3840,8989,9001,9200,8206,9163,9008,8711,7219,4195,3988,4249
41,48.24571107288927,135.30281066894534,4040,3729,8919,8964,9189,8064,9185,8787,8607,7186,4531,3905,4240
42,48.24548244087806,135.31551361083987,3636,3804,8987,8846,9207,9064,9054,9007,8564,7369,4519,3962,4326
43,48.24616833384559,135.32924652099612,3662,3994,8978,8692,9147,9029,8972,8974,8627,7364,4584,3891,4317
44,48.24571107288927,135.34229278564456,3319,3466,8765,8560,9073,9044,8839,8722,8151,7233,4381,3732,4109
45,48.237022337975674,134.72259521484378,5849,7227,9046,9173,9189,8347,9223,9032,8891,8284,5881,5985,5944
46,48.23725100780226,134.74216461181643,5914,6729,8664,9170,9139,7282,8986,9023,8849,8105,5530,6305,6496
47,48.23656499525637,134.75521087646487,5846,6658,8628,9094,9117,7067,8990,9019,8788,7933,5570,7240,6461
48,48.23747967660676,134.76860046386722,6009,6489,7931,9092,8958,8813,9007,9048,8638,7616,6093,6568,6267
49,48.23770834438924,134.78130340576175,6064,6424,7929,9037,8373,9270,8989,9005,8547,7544,6069,6678,6841
50,48.235878973512,134.7902297973633,6118,6586,7811,9085,9171,9305,8959,8965,8545,7674,6361,6601,6368
51,48.23725100780226,134.80464935302737,6171,6698,8310,9123,9110,9325,9409,8981,8692,7888,6566,5762,4985
52,48.236336322363634,134.81838226318362,6221,6894,8683,9207,9142,9287,9360,9052,8849,7899,6399,7290,6130
53,48.236107648448844,134.82971191406253,6116,6555,8688,9232,9173,9476,9017,9087,8901,7898,6187,7467,5658
54,48.237022337975674,134.8448181152344,6264,6528,9021,9215,9104,9476,8965,9069,8870,7890,6211,7647,5077
55,48.23725100780226,134.85820770263675,6440,7141,9005,9205,9242,8832,9125,9083,8835,7885,6520,7581,5713
56,48.237022337975674,134.86919403076175,6314,6649,8958,9202,9297,9033,8951,9081,8781,7875,6214,7519,5844
57,48.237022337975674,134.88670349121097,6183,6519,8864,9190,9292,9030,8796,9130,8851,7797,6163,7195,5088
58,48.23793701114964,134.90627288818362,6289,6673,8961,9213,9330,8912,9352,9135,8920,7765,6156,7549,5530
59,48.23725100780226,134.91794586181643,6207,6705,8944,9232,9321,8925,9365,9117,8936,7935,6328,7419,5697
60,48.23679366712706,134.92927551269534,6186,7108,8988,9242,9334,9376,9197,9275,8879,8016,6319,7385,5764
61,48.23565029755308,134.94163513183597,6245,7108,8989,9265,9371,8889,9415,9290,8940,8140,5582,7648,6157
62,48.237022337975674,134.95845794677737,6181,7068,9062,9274,9316,8019,9239,9117,8961,8200,5525,7337,6073
63,48.23565029755308,134.97322082519534,6192,7134,8914,8921,9235,9061,9171,9149,8779,7755,7225,7520,5905
64,48.23725100780226,134.99416351318362,6030,7209,9017,9310,9310,9232,9296,9251,8854,7981,6993,7581,7219
65,48.235421620572104,135.003776550293,5848,7198,9096,9312,9329,9141,9484,8918,8966,8151,6915,7293,8602
66,48.23793701114964,135.01819610595706,5655,6964,8863,9096,9139,9155,9086,8741,8791,7995,5879,7023,6942
67,48.235878973512,135.03021240234378,5330,6798,8838,8953,9187,9026,9381,9133,8603,8055,5291,6415,8134
68,48.23770834438924,135.04600524902347,5492,6952,9086,9227,9307,9229,9459,9175,8962,8053,6802,6595,4788
69,48.237022337975674,135.05561828613284,4757,7618,9030,9032,9275,9125,9458,8976,8837,7738,6182,4657,4900
70,48.236107648448844,135.06557464599612,3962,7311,8720,8774,7233,8631,8498,8103,8077,5995,4330,3760,4811
71,48.23793701114964,135.08480072021487,3773,4077,8171,7705,8629,7875,8440,8374,7741,6358,4639,3432,5075
72,48.23725100780226,135.09956359863284,3793,6834,8597,8894,8822,8741,8639,8562,8075,6708,4777,3662,5285
73,48.23565029755308,135.11604309082034,4322,7014,8972,8780,9095,9033,9036,8767,8293,7000,4785,4018,4192
74,48.23793701114964,135.13767242431643,4548,6978,8853,8756,9095,8312,9053,8592,8092,6943,4860,3964,4163
75,48.23656499525637,135.15518188476565,3801,4272,8846,8849,9041,8784,9098,8649,8205,6975,4676,3898,4146
76,48.23496426354398,135.16479492187503,3921,4268,9020,8982,9188,9308,9086,8864,8489,7194,4661,3982,4300
77,48.23816567688799,135.18436431884768,3820,4091,9025,9195,9309,9031,9203,8973,8540,7540,4705,4022,4214
78,48.23862300529858,135.20050048828128,3911,4027,9101,9079,9250,8852,9165,8933,8675,7514,4700,4052,4231
79,48.23747967660676,135.2183532714844,3823,3978,9016,9163,9248,8742,9178,8933,8700,7497,5026,4022,4321
80,48.23679366712706,135.24101257324222,3993,4104,8807,9047,9176,8970,9078,8776,8438,7231,4528,3903,4240
81,48.236107648448844,135.25508880615237,3884,4026,8685,8931,9107,9034,9049,8635,8221,6899,4395,3627,4198
82,48.238394341604305,135.27156829833987,3715,3495,8517,8737,9044,8930,8948,8617,8205,6680,4328,3764,4079
83,48.23679366712706,135.2839279174805,3549,3591,8490,8765,9092,8876,8966,8700,8265,6433,4278,3911,4137
84,48.23656499525637,135.30178070068362,3421,3323,8691,8640,9084,8848,8627,8624,8326,6729,4337,3839,4160
85,48.229018250144584,134.72156524658206,6186,6852,8721,9112,9172,7551,8969,8988,8776,8154,5397,5726,5909
86,48.22947566032057,134.7349548339844,5716,6708,7860,9026,9152,5937,8908,8890,8693,7675,5450,4409,5462
87,48.22856083588024,134.7462844848633,5931,6421,7917,9058,9097,6484,9030,8973,8699,7809,5612,6371,5859
88,48.22878954352343,134.75761413574222,3755,5946,7594,8960,9005,8486,9035,8996,8513,7015,5853,4907,6465
89,48.23016176791893,134.7727203369141,4751,5783,8385,8930,9031,7884,8983,8958,8449,6960,5978,4982,3651
90,48.229246955743626,134.78507995605472,3970,5941,7683,8906,8991,4313,8967,8978,8362,7207,5909,6240,5899
91,48.23016176791893,134.79949951171878,5468,6132,7667,8874,9026,9234,8935,8901,8409,7322,6261,6037,5855
92,48.229704363875435,134.8111724853516,5904,6812,8580,9015,9056,8909,8983,8919,8630,7537,6161,7171,6762
93,48.229933066408215,134.82421875000003,6236,6316,8688,9130,9106,8909,8964,9080,8807,7910,6401,7335,7570
94,48.229018250144584,134.83486175537112,5678,6300,8688,9127,9097,8695,8911,9029,8792,7745,6240,7508,7570
95,48.229704363875435,134.84928131103518,6391,6297,8687,9141,9054,8718,9424,9039,8734,7527,6239,7433,5652
96,48.229704363875435,134.8606109619141,6176,6120,8687,9146,9222,9064,8889,9056,8644,7453,6075,6979,5442
97,48.229246955743626,134.87365722656253,6101,6416,8861,9135,9254,9107,8580,9061,8684,7564,6146,7268,5229
98,48.229018250144584,134.88670349121097,6207,6318,8811,9139,9117,9105,9329,9078,8725,7631,6305,7256,5286
99,48.22878954352343,134.89803314208987,6343,6440,8209,9139,9116,9027,8485,9073,8770,7610,6225,7389,5415
100,48.23016176791893,134.91176605224612,6062,6274,8190,9121,9094,8989,9210,9083,8777,7396,6223,7212,4868
101,48.23016176791893,134.92446899414065,6010,6456,8963,9163,9130,9041,9153,9057,8789,7589,6225,7361,5332
102,48.22810341752755,134.93442535400393,6032,6389,9006,9196,9131,8577,9400,9093,8869,7703,5240,7232,5919
103,48.22856083588024,134.94781494140628,5903,7105,9023,9189,9307,8686,9359,9335,8829,7872,7661,7139,5647
104,48.22878954352343,134.96223449707034,6052,7064,9026,9127,9358,8579,9371,9121,8904,8168,7588,7091,5730
105,48.22673113793923,134.97974395751956,6099,7027,8994,9248,9345,9106,9312,9251,8940,8005,7932,7428,5488
106,48.228332127214934,134.99656677246097,5843,6719,9027,9273,9370,9080,9297,9298,8982,8126,6941,7493,8111
107,48.22878954352343,135.00823974609378,5527,6436,9018,9236,9314,9100,9297,9022,8957,7917,5608,7283,8384
108,48.227417282332816,135.0205993652344,5122,5960,8967,9127,9238,9350,9270,9043,8952,7764,5428,5683,7079
109,48.23016176791893,135.03604888916018,5021,7078,9077,9133,9352,9235,9297,9218,9016,8035,5427,5683,5223
110,48.229246955743626,135.04909515380862,4611,7598,9110,9078,9342,8562,9273,9166,8912,7754,6314,4631,5139
111,48.230390468407535,135.06351470947268,3673,6648,8173,8588,9065,8241,7723,8404,8208,6504,5635,3841,4413
112,48.229246955743626,135.08308410644534,3625,5763,8004,8557,8346,8560,8763,8372,7648,6342,4538,3550,3595
113,48.22856083588024,135.0975036621094,3999,6343,8487,8634,8823,9184,8841,8590,8038,6848,4663,3655,3910
114,48.229933066408215,135.1084899902344,4101,6734,8549,8667,8928,8838,9010,8572,8033,6932,4720,3990,3746
115,48.22947566032057,135.12222290039065,3996,6748,8671,8997,9053,8725,8998,8670,8109,6803,4632,3866,4065
116,48.229933066408215,135.1362991333008,4304,6482,8625,8855,8890,8885,8873,8486,8026,6818,4419,3494,4058
117,48.22947566032057,135.14831542968753,3969,6369,8515,8745,8782,8868,8796,8368,7957,6651,4441,3465,4030
118,48.229018250144584,135.16033172607425,4095,3962,8623,8919,9033,9078,8959,8668,8121,6929,4638,3863,4096
119,48.229704363875435,135.17269134521487,4032,4166,8844,9065,9056,7190,9076,8720,8245,7072,4799,3907,4292
120,48.22947566032057,135.18814086914065,4123,4181,8997,9074,9118,8604,9123,8799,8397,7168,4781,3940,4274
121,48.230847866318534,135.2077102661133,4085,4178,9040,9174,9132,8604,9160,8848,8482,7295,4761,3957,4478
122,48.23016176791893,135.22453308105472,3810,3954,8932,9067,9203,9260,9121,8773,8385,7126,4957,4008,4287
123,48.23016176791893,135.23929595947268,3940,3946,8759,8853,9188,9129,9039,8648,8119,6811,4801,3895,4083
124,48.22810341752755,135.24478912353518,3865,3844,8780,8869,9038,8728,8667,8572,8041,6800,4207,3713,4020
125,48.22764599508648,135.27088165283206,3380,4533,7900,8878,8953,8731,8859,8600,8132,6420,4315,3986,4027
126,48.229704363875435,135.28770446777347,3900,6005,8879,9215,9287,8899,8663,8777,8671,6970,4476,3995,4291
127,48.22764599508648,135.2945709228516,3461,3226,8574,8654,9130,8809,8441,8270,8319,6887,4161,3807,4114
128,48.226273703233026,135.30349731445315,3048,3171,8033,8333,8955,8726,7731,8152,7428,5922,3937,3582,3821
129,48.221470391979814,134.71710205078128,5983,6795,8737,9154,9136,8419,9222,8985,8897,8220,5448,6056,5587
130,48.221470391979814,134.72671508789065,6200,6631,8737,9098,9108,4917,9032,8967,8824,7982,5193,5939,5795
131,48.221470391979814,134.74147796630862,5439,6351,7594,8992,9100,7168,9019,8925,8675,7362,5774,5210,5019
132,48.22124165162929,134.7517776489258,5648,5890,8508,8923,9049,5542,8929,8876,8582,7294,5891,5683,4546
133,48.221470391979814,134.76379394531253,5152,6091,8272,8920,9003,4758,8823,8927,8620,7419,7059,6089,4768
134,48.22238534316075,134.77581024169925,4523,6207,8172,8766,8937,8978,7781,8842,8227,6614,5117,4795,5495
135,48.221927869614504,134.78782653808597,3937,5609,8054,8761,8919,3073,5972,8856,7979,6693,5601,6520,8796
136,48.221470391979814,134.80258941650393,4330,5719,8307,8841,8961,8743,9015,8918,8361,6916,5897,6357,7232
137,48.221470391979814,134.81597900390628,5075,6112,8421,8954,9079,7638,9016,8931,8671,7452,6453,6675,6842
138,48.220784167861915,134.8276519775391,5678,6145,7932,9011,9092,8740,8916,8888,8630,7333,6182,7578,6446
139,48.221470391979814,134.8393249511719,6099,5933,7665,8981,9048,8893,8890,8860,8503,6871,6088,6484,5778
140,48.220784167861915,134.85717773437503,5509,5543,7710,8999,9086,9043,6536,8937,8649,6828,5958,6000,5806
141,48.21964044055629,134.87400054931643,5730,5786,7683,9009,9064,8963,8181,8926,8486,6813,5941,6321,6054
142,48.22009793454488,134.88739013671878,5355,5741,7725,9018,9037,8918,5684,8977,8501,6642,5734,5816,4913
143,48.22032668000602,134.90077972412112,5867,5849,7880,9026,9072,8884,6118,8967,8630,6909,5974,6072,3996
144,48.22215660689869,134.915885925293,5495,6020,7991,8999,9042,8709,3842,8958,8666,7402,5995,6155,4949
145,48.22101291025667,134.92824554443362,5931,6025,7947,9062,9012,9124,9055,8946,8627,7106,5733,5957,6101
146,48.220555424445,134.9382019042969,5437,5748,7883,8989,8962,8726,8959,8848,8526,6683,7779,6044,5033
147,48.221699131308235,134.94987487792972,5591,5790,8871,9039,9076,8572,8956,8964,8585,7402,7652,6242,4901
148,48.22101291025667,134.96292114257815,5781,5829,8855,9168,9371,7813,8871,9035,8865,7827,7487,7114,4868
149,48.22101291025667,134.97390747070315,6014,6893,8974,9243,9348,9155,9398,9076,8889,7989,7856,7332,4802
150,48.220555424445,134.99004364013675,5915,6816,8981,9260,9355,9227,9332,8875,8954,8080,7831,7404,4940
151,48.22009793454488,134.9989700317383,5656,6289,8888,9206,9319,9339,9233,8883,8839,7752,7756,7320,5968
152,48.21941169202879,135.0092697143555,5388,5787,8813,9172,9262,9344,9284,9157,8946,7804,5583,7234,7889
153,48.22124165162929,135.0260925292969,5293,6465,8961,9088,9357,9159,9409,9214,8992,8186,5711,6058,4979
154,48.22009793454488,135.13835906982425,3963,4297,8903,8897,8841,8850,8905,8600,8250,7034,4643,3510,4083
155,48.21964044055629,135.1527786254883,4178,4230,8846,9109,9091,9208,9035,8761,8320,7145,4659,3843,4154
156,48.21941169202879,135.1792144775391,4174,4221,9124,9235,9238,9198,9199,8934,8622,7351,4375,4035,4238
157,48.219182942479165,135.20015716552737,3713,4052,9071,9181,9192,8844,9195,8910,8633,7216,4532,3938,4285
158,48.21986918806164,135.22178649902347,3587,3654,8654,8859,9051,9290,8971,8690,8233,6928,4902,3894,4163
159,48.22032668000602,135.23826599121097,3765,3649,8516,8762,8986,8717,8787,8567,8072,6701,4522,3818,3897
160,48.221470391979814,135.24890899658206,3644,3753,8542,8756,9017,9006,9036,8540,7937,6619,4417,3863,3834
161,48.21986918806164,135.25783538818362,3474,3506,8268,8652,8926,7768,8954,8570,7992,6407,4269,3928,3856
162,48.22101291025667,135.27603149414065,3659,3665,8528,8418,9149,7144,9032,8371,8127,6655,4308,3938,4113
163,48.220784167861915,135.28873443603518,3482,3509,8609,8409,9096,8580,8753,8429,7787,6594,4194,3790,4283
164,48.21895419190741,135.3007507324219,3236,3143,7832,8259,8914,8661,8603,8316,7433,6012,4078,3675,2995
165,48.21346387154497,134.7188186645508,6218,6711,8842,9090,9168,6078,9162,8953,8826,8077,5757,5685,6079
166,48.21323509541974,134.73049163818362,6164,6332,7589,9053,9135,6809,9140,8972,8774,7593,5585,5538,5199
167,48.211404849620486,134.73873138427737,5969,6446,8603,9027,9128,7490,9077,8971,8743,7724,7126,6086,5348
168,48.21300631827239,134.75555419921878,6089,6444,8521,9010,9099,4377,9013,8929,8663,7691,5898,6739,5604
169,48.21254876091117,134.76585388183597,5580,5922,8303,8863,8986,3975,8470,8618,8463,7038,5850,5893,5364
170,48.21209119946136,134.7789001464844,5454,5916,8057,8759,8974,4377,8565,8779,8345,6912,6245,4921,4904
171,48.21094727794912,134.78542327880862,4190,5947,8113,8829,8945,8608,8995,8847,8511,6824,6008,6123,5390
172,48.21300631827239,134.8056793212891,4567,5379,8002,8862,9035,9138,8844,8917,8395,6526,5649,4229,5339
173,48.21209119946136,134.81632232666018,5062,5668,8286,8894,9026,9080,8994,8911,8293,6771,6119,6058,5272
174,48.214836506831176,134.83692169189456,5365,5565,8286,8957,9125,9029,8831,8962,8708,6931,5951,6323,5991
175,48.211404849620486,134.84275817871097,6047,5821,7650,8943,9112,8967,7150,8960,8671,7036,6131,6412,5746
176,48.21003212234042,134.85923767089847,6058,6193,7880,9039,9145,8944,9055,8947,8830,7394,6274,6945,4949
177,48.213692646648035,134.88018035888675,5834,5841,7932,9072,9123,8953,5959,8920,8776,7072,5997,6561,6376
178,48.21300631827239,134.89185333251956,5731,5914,7945,9083,9097,8953,6571,8883,8708,7093,5915,6522,3353
179,48.21117606429588,134.90249633789065,5502,5888,7984,9082,9055,8565,8944,8882,8653,6986,5909,6580,4157
180,48.21323509541974,134.91691589355472,5240,5961,7854,9061,9050,8107,8918,8849,8473,7009,5960,6580,4895
181,48.21094727794912,134.93064880371097,4932,5628,7675,8941,9005,6237,8784,8885,8450,6800,7600,5807,7862
182,48.21026091277582,134.95090484619143,5263,5721,8715,9056,8925,9252,9130,8922,8591,7317,7686,6459,6252
183,48.21209119946136,134.9656677246094,5584,6100,8874,9136,8793,9155,9519,9025,8727,7693,7745,7066,6732
184,48.21231998069736,134.97802734375003,5672,6566,8925,9191,9169,9155,8117,9082,8794,7892,7851,7459,8500
185,48.211862417203214,134.99107360839847,5544,6272,8860,9198,9151,9022,5871,9064,8802,7777,6361,7367,8148
186,48.212777540102856,135.00308990478518,5572,6044,8681,9101,9152,9400,7954,9049,8687,7411,5893,6350,7422
187,48.212777540102856,135.01716613769534,5410,6535,8757,9055,9204,9400,7484,9069,8648,7598,5661,6204,7107
188,48.21209119946136,135.02780914306643,5314,6920,8945,8931,9191,9316,8553,9004,8556,7930,6027,5889,5125
189,48.211404849620486,135.11123657226565,3815,6817,8139,8738,8794,9073,8767,8633,8082,6953,4756,3811,3967
190,48.21346387154497,135.13252258300784,4150,6472,8590,8705,8804,9017,8692,8582,8031,6965,4871,3574,4059
191,48.21346387154497,135.14900207519534,4081,6670,8681,8672,8711,8578,8708,8558,8242,7091,4862,3934,4134
192,48.21254876091117,135.16445159912112,4079,3915,8774,8792,8821,9119,9068,8810,8543,7173,4432,3930,4333
193,48.21323509541974,135.1799011230469,4034,3979,8851,9029,9041,9031,9115,8938,8502,7430,4605,3993,4301
194,48.211862417203214,135.190544128418,3921,3972,8962,9231,9228,9373,9190,8879,8507,7468,4575,3987,4294
195,48.21231998069736,135.20942687988284,3862,4056,8944,8999,9013,9298,9093,8724,8414,7254,4912,3996,4168
196,48.21094727794912,135.2241897583008,3659,3689,8652,8927,8931,8702,8785,8424,7871,6586,4299,3797,3831
197,48.211862417203214,135.23654937744143,4115,3672,8316,8725,8926,8352,8837,8571,7910,6604,4419,3801,3927
198,48.212777540102856,135.25234222412112,3904,3768,8231,8617,8878,9123,9007,8473,7806,6480,4407,3844,4229
199,48.21071849058017,135.26641845703128,3683,3783,7989,8860,8856,7649,8690,8348,7872,6508,4469,3983,4188
200,48.21231998069736,135.278434753418,3472,3658,7741,8114,8771,8393,8697,8286,7809,6412,4311,4069,4720
201,48.211862417203214,135.2897644042969,3394,3457,7876,8174,8819,8116,8680,8232,7751,6354,4236,3924,3064
202,48.21117606429588,135.29972076416018,3295,3546,8128,8195,8889,8829,8637,8271,7852,6664,4443,3859,4064
